Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Sir Galahad,Minion,"Earth, Air",3,Unique,Arthurian Legends,1,3
Sir Gareth,Minion,"Water, Air",0,Unique,Arthurian Legends,0,0
Sir Gawain,Minion,"Earth, Fire, Water",1,Unique,Arthurian Legends,1,1
Sir Ironside,Minion,"Earth, Water",1,Unique,Arthurian Legends,1,1
Sir Kay,Minion,"Earth, Fire, Air",0,Unique,Arthurian Legends,0,0
Sir Lamorak,Minion,"Fire, Air",8,Unique,Arthurian Legends,1,7
Sir Lancelot,Minion,"Earth, Fire",0,Unique,Arthurian Legends,0,0
Sir Mordred,Minion,"Fire, Water",4,Unique,Arthurian Legends,1,4
Sir Morien,Minion,"Earth, Fire",1,Unique,Arthurian Legends,1,1
Sir Pelleas,Minion,"Water, Air",13,Unique,Arthurian Legends,1,12
Sir Pellinore,Minion,"Fire, Air",1,Unique,Arthurian Legends,1,1
Sir Perceval,Minion,"Earth, Air",4,Unique,Arthurian Legends,1,4
Sir Priamus,Minion,"Earth, Fire",1,Unique,Arthurian Legends,1,1
Sir Tom Thumb,Minion,"Water, Air",2,Unique,Arthurian Legends,1,2
Sir Tristan,Minion,"Fire, Water, Air",0,Unique,Arthurian Legends,0,0
Sir Yvain,Minion,"Earth, Water",1,Unique,Arthurian Legends,1,1
Sirian Templar,Minion,Earth,0,Exceptional,Alpha,0,0
Sirocco Scorpions,Minion,Fire,4,Ordinary,Alpha,4,1
Sister Stefánia,Minion,Earth,0,Unique,Gothic,0,0
Sisters of Avalon,Minion,Air,2,Exceptional,Arthurian Legends,2,1
Sisters of Silence,Minion,Earth,0,Elite,Alpha,0,0
Sjaelström,Magic,Air,0,Elite,Gothic,0,0
Skeleton,Minion,None,0,Ordinary,Promotional,0,0
Skeleton Mage,Minion,Air,11,Exceptional,Gothic,3,4
Skirmishers of Mu,Minion,Air,9,Exceptional,Alpha,2,4
Sky Baron,Minion,Air,0,Elite,Alpha,0,0
Sleep,Magic,Water,3,Ordinary,Alpha,2,2
Slimy Mutants,Minion,Water,0,Ordinary,Gothic,0,0
Sling Pixies,Minion,Air,2,Exceptional,Alpha,2,1
Slobbermaw,Minion,Fire,0,Exceptional,Gothic,0,0
Slumbering Giantess,Minion,Earth,12,Exceptional,Alpha,3,4
Sly Fox,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Smite,Magic,Earth,6,Ordinary,Gothic,1,5
Smokestacks of Gnaak,Site,Fire,27,Unique,Alpha,1,23
Snallygaster,Minion,Air,3,Ordinary,Gothic,3,1
Sneak Thief,Minion,Water,0,Elite,Alpha,0,0
Snow Leopard,Minion,Air,0,Ordinary,Alpha,0,0
Snowball,Magic,Water,24,Exceptional,Arthurian Legends,2,12
Sold-out Cemetery,Site,Air,5,Elite,Gothic,2,3
Sorcerer,Avatar,None,9,,Alpha,1,8
Sow the Earth,Aura,Earth,2,Unique,Gothic,1,2
Sparkmage,Avatar,None,1,,Beta,1,1
Spear of Destiny,Artifact,None,0,Unique,Alpha,0,0
Spearmarshal,Minion,Earth,0,Elite,Arthurian Legends,0,0
Spectral Stalker,Minion,Air,3,Ordinary,Alpha,3,1
Spellslinger,Avatar,None,0,,Promotional,0,0
Sphere of Animosity,Aura,Air,15,Elite,Gothic,2,7
Sphinx Sarcophagus,Site,None,0,Elite,Gothic,0,0
Spin Attack,Magic,Fire,4,Ordinary,Alpha,2,2
Spire,Site,Air,0,Ordinary,Promotional,0,0
Spire Lich,Minion,Air,0,Exceptional,Alpha,0,0
Spore Spouts,Site,Air,5,Ordinary,Gothic,2,2
Spring River,Site,Water,15,Ordinary,Alpha,2,8
Squeakers,Minion,Earth,4,Ordinary,Arthurian Legends,4,1
Squirming Mass,Minion,Earth,0,Elite,Alpha,0,0
Stagecoach,Minion,Air,2,Elite,Gothic,2,1
Standing Stones,Site,None,0,Elite,Alpha,0,0
Star-seeds of Uhr,Magic,Earth,1,Unique,Alpha,1,1
Stargazer,Minion,Air,0,Elite,Gothic,0,0
Static Servant,Minion,Air,0,Ordinary,Gothic,0,0
Steppe,Site,"Earth, Fire",83,Exceptional,Alpha,3,27
Stinging Kelp,Site,Water,8,Ordinary,Gothic,2,4
Stitched Abomination,Minion,Air,0,Elite,Gothic,0,0
Stone Rain,Magic,Earth,0,Exceptional,Arthurian Legends,0,0
Stone-gaze Gorgons,Minion,Earth,3,Elite,Alpha,2,2
Stormy Seas,Magic,Water,5,Exceptional,Alpha,1,4
Stream,Site,Water,0,Ordinary,Promotional,0,0
Sturmgeist,Minion,Air,40,Elite,Gothic,2,18
Stygian Archers,Minion,Air,16,Exceptional,Gothic,3,5
Sugarplum Pixies,Minion,Water,3,Exceptional,Arthurian Legends,3,1
Summer River,Site,Water,13,Ordinary,Alpha,1,8
Summoning Sphere,Aura,Air,5,Exceptional,Alpha,1,4
Sunken Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Survivors of Serava,Minion,Water,0,Ordinary,Gothic,0,0
Swamp Buffalo,Minion,Water,1,Ordinary,Alpha,1,1
Swan Maidens,Minion,Water,0,Ordinary,Alpha,0,0
Swap,Magic,Water,98,Exceptional,Promotional,2,38
Swindler Troupe,Minion,Water,3,Ordinary,Arthurian Legends,2,2
Swiven Scout,Minion,Fire,2,Exceptional,Alpha,2,1
Sword and Shield,Artifact,None,20,Exceptional,Arthurian Legends,3,6
Sylvan Splendor,Aura,Water,0,Elite,Arthurian Legends,0,0
Symmetric Suffering,Magic,Water,3,Elite,Gothic,1,3
Tabula Rasa,Artifact,None,1,Unique,Gothic,1,1
Tactical Move,Magic,Air,9,Ordinary,Arthurian Legends,2,4
Tadpole Pool,Site,Water,14,Unique,Alpha,1,12
Talamh Dreig,Minion,Earth,4,Unique,Dragonlord,1,3
Tawny,Minion,None,0,Unique,Arthurian Legends,0,0
Tax Collector,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Telekinesis,Magic,Air,1,Exceptional,Alpha,1,1
Teleport,Magic,Air,4,Ordinary,Alpha,4,1
Templar,Avatar,None,0,,Arthurian Legends,0,0
Temple of Moloch,Site,None,12,Unique,Gothic,1,11
Ten-tonne Slug,Minion,Water,0,Ordinary,Gothic,0,0
Thankless Squire,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
The Apex of Babel,Site,Air,0,Unique,Gothic,0,0
The Base of Babel,Site,Earth,0,Exceptional,Gothic,0,0
The Black Plague,Aura,Air,22,Unique,Arthurian Legends,1,19
The Colour Out of Space,Site,"Earth, Fire, Water, Air",15,Unique,Alpha,1,12
The Doom of Dilmun,Minion,Air,5,Unique,Gothic,1,4
The Empyrean,Site,None,0,Unique,Gothic,0,0
The Faerie Queene,Minion,Air,0,Unique,Arthurian Legends,0,0
The Flood,Magic,Water,7,Unique,Gothic,1,6
The Geistwood,Site,None,3,Unique,Alpha,1,3
The Great Drowning of Men,Aura,Water,2,Unique,Arthurian Legends,1,2
The Great Famine,Aura,Fire,33,Unique,Arthurian Legends,1,28
The Green Knight,Minion,Water,30,Unique,Arthurian Legends,1,27
The Hexham Haunts,Minion,Air,2,Unique,Gothic,1,2
The Immortal Throne,Artifact,None,0,Unique,Alpha,0,0
The Inquisition,Minion,Fire,18,Unique,Gothic,1,16
The Lady of the Lake,Minion,Water,9,Unique,Arthurian Legends,1,8
The Malleus Maleficarum,Artifact,None,0,Unique,Gothic,0,0
The Manor at Daperyll Hill,Site,Air,8,Unique,Gothic,1,7
The Ninth Legion,Minion,Air,3,Unique,Arthurian Legends,1,3
The Pallid Bust,Artifact,None,0,Unique,Gothic,0,0
The Rack,Artifact,None,12,Unique,Gothic,1,11
The Round Table,Artifact,None,0,Unique,Arthurian Legends,0,0
The Void,Site,None,9,Unique,Gothic,1,8
The Wild Hunt,Minion,Air,0,Elite,Arthurian Legends,0,0
Thieving Magpie,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Thin Ice,Site,Water,84,Exceptional,Gothic,3,28
Thing in the Ice,Minion,Water,2,Unique,Gothic,1,2
Those Who Linger,Minion,Air,0,Exceptional,Gothic,0,0
Thumb Screws,Artifact,None,0,Exceptional,Gothic,0,0
Thundering Giant,Minion,Air,4,Elite,Arthurian Legends,2,2
Thunderstorm,Aura,Air,6,Exceptional,Alpha,2,3
Tide Naiads,Minion,Water,0,Exceptional,Alpha,0,0
Tintagel,Site,"Earth, Water, Air",11,Unique,Arthurian Legends,1,10
Tithe,Magic,Earth,13,Unique,Arthurian Legends,1,11
Tombstone Wardens,Artifact,None,6,Elite,Gothic,2,3
Toolbox,Artifact,None,193,Exceptional,Gothic,2,69
Tooth Faeries,Minion,Air,4,Exceptional,Arthurian Legends,1,3
Torch and Pitchfork,Artifact,None,0,Ordinary,Gothic,0,0
Torrid Omphalos,Artifact,None,28,Unique,Gothic,1,24
Torshammar Trinket,Artifact,None,76,Exceptional,Alpha,2,39
Tournament Grounds,Site,None,0,Exceptional,Arthurian Legends,0,0
Town,Site,None,3,Exceptional,Arthurian Legends,3,1
Town Priest,Minion,Earth,0,Exceptional,Gothic,0,0
Trade Encampment,Site,None,0,Elite,Gothic,0,0
Tragedy Worrywart,Minion,Earth,0,Exceptional,Alpha,0,0
Treetop Hideout,Site,Air,6,Ordinary,Arthurian Legends,3,2
Trial by Fire,Magic,Fire,0,Ordinary,Gothic,0,0
Trial by Water,Magic,Water,0,Ordinary,Gothic,0,0
Tringh Constrictor,Minion,Water,0,Exceptional,Alpha,0,0
Troll Bridge,Site,Water,109,Exceptional,Arthurian Legends,3,37
Troubled Town,Site,None,4,Ordinary,Gothic,4,1
Truesight Crossbow,Artifact,None,0,Exceptional,Alpha,0,0
Tufted Turtles,Minion,Water,9,Ordinary,Alpha,3,3
Tvinnax Berserker,Minion,Fire,0,Exceptional,Alpha,0,0
Twilight Bloom,Site,Air,9,Ordinary,Gothic,2,4
Twist of Fate,Magic,Water,0,Unique,Alpha,0,0
Ultimate Horror,Minion,Air,3,Unique,Alpha,1,3
Undead Ambush,Magic,Air,4,Exceptional,Gothic,2,2
Undertaker Engine,Artifact,None,0,Elite,Alpha,0,0
Undertow,Site,Water,9,Exceptional,Alpha,2,4
Undesirables,Minion,Earth,0,Ordinary,Gothic,0,0
Unland Angler,Minion,Water,2,Elite,Alpha,2,1
Unland Eel,Minion,Water,0,Exceptional,Alpha,0,0
Unlikely Alliance,Magic,Air,0,Elite,Alpha,0,0
Unravel,Magic,Earth,0,Ordinary,Alpha,0,0
Unseelie Court,Minion,Air,0,Elite,Arthurian Legends,0,0
Updraft Ridge,Site,Air,0,Exceptional,Alpha,0,0
Upwelling,Magic,Water,0,Exceptional,Alpha,0,0
Valley,Site,Earth,0,Ordinary,Promotional,0,0
Valley of Delight,Site,None,37,Elite,Arthurian Legends,2,19
Valor,Magic,Earth,0,Elite,Arthurian Legends,0,0
Vampire Bats,Minion,Air,8,Ordinary,Gothic,2,4
Vandal Imp,Minion,Fire,1,Ordinary,Gothic,1,1
Vanguard Knights,Minion,Earth,0,Exceptional,Alpha,0,0
Vanishment,Magic,Air,2,Exceptional,Arthurian Legends,2,1
Vantage Hills,Site,Earth,0,Exceptional,Alpha,0,0
Varistus the Evictor,Minion,Earth,0,Unique,Gothic,0,0
Varmint Warrens,Site,Earth,4,Elite,Arthurian Legends,2,2
Vast Desert,Site,Fire,55,Ordinary,Gothic,2,22
Vatn Draconis,Minion,Water,3,Unique,Dragonlord,1,3
Vaults of Zul,Site,None,0,Unique,Alpha,0,0
Vengeful Heir,Minion,Fire,0,Elite,Arthurian Legends,0,0
Verdant Knight,Minion,"Earth, Water",5,Exceptional,Arthurian Legends,2,2
Vesper Swarm,Minion,Air,0,Exceptional,Gothic,0,0
Vesuvius,Site,Fire,24,Unique,Alpha,1,20
Vikings,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Vile Imp,Minion,Fire,87,Ordinary,Alpha,3,23
Vindictive Nation,Site,Fire,23,Elite,Gothic,2,13
Virgin in Prayer,Minion,Earth,0,Ordinary,Gothic,0,0
Vivien the Enchantress,Minion,Earth,1,Unique,Arthurian Legends,1,1
Vril Revenant,Minion,Air,6,Elite,Alpha,2,3
Wall of Air,Aura,Air,0,Ordinary,Alpha,0,0
Wall of Brambles,Aura,Earth,0,Ordinary,Arthurian Legends,0,0
Wall of Fire,Aura,Fire,0,Ordinary,Alpha,0,0
Wall of Ice,Aura,Water,2,Ordinary,Alpha,2,1
War Horse,Minion,Fire,56,Exceptional,Arthurian Legends,3,19
Warp Spasm,Magic,Fire,17,Unique,Alpha,1,14
Wasteland,Site,Fire,1,Ordinary,Promotional,1,1
Watchtower,Site,Air,18,Exceptional,Alpha,2,10
Watery Grave,Site,Water,9,Unique,Gothic,1,8
Wave of Eviction,Magic,Water,1,Exceptional,Gothic,1,1
Waveshaper,Avatar,None,0,,Beta,0,0
Wayfaring Pilgrim,Minion,Fire,3,Exceptional,Alpha,3,1
Waypoint Portal,Magic,Air,0,Exceptional,Alpha,0,0
Weathered Trunks,Minion,Water,0,Ordinary,Gothic,0,0
Wedding Hall,Site,"Earth, Fire, Water, Air",0,Elite,Arthurian Legends,0,0
Weightless Squire,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Whirling Blades,Magic,Air,90,Exceptional,Alpha,2,32
Whirlwind,Magic,Air,3,Exceptional,Arthurian Legends,3,1
White Hart,Minion,Earth,6,Unique,Arthurian Legends,1,4
White Knight,Minion,"Earth, Air",0,Exceptional,Arthurian Legends,0,0
Wiccan Tools,Artifact,None,0,Ordinary,Gothic,0,0
Wicked Witch,Minion,Earth,4,Elite,Alpha,2,2
Wicker Manikin,Artifact,None,0,Ordinary,Alpha,0,0
Wild Boars,Minion,Earth,1,Ordinary,Alpha,1,1
Wild Fanatic,Minion,Fire,5,Ordinary,Gothic,2,3
Wildfire,Aura,Fire,6,Exceptional,Alpha,2,3
Willing Tribute,Minion,Air,1,Ordinary,Gothic,1,1
Wills-o'-the-Wisp,Minion,Fire,0,Exceptional,Alpha,0,0
Wind Sylph,Minion,Air,0,Exceptional,Alpha,0,0
Windblast,Magic,Air,3,Exceptional,Alpha,3,1
Windmill,Site,"Earth, Air",40,Exceptional,Alpha,3,13
Wings of Invention,Artifact,None,0,Exceptional,Alpha,0,0
Winter Nymph,Minion,Water,2,Exceptional,Gothic,2,1
Winter River,Site,Water,7,Ordinary,Alpha,1,5
Witch,Avatar,None,0,,Arthurian Legends,0,0
Witching Hour,Magic,Air,0,Exceptional,Gothic,0,0
Witherwing Hero,Minion,Air,1,Unique,Alpha,1,1
Wizard's Den,Site,None,28,Elite,Arthurian Legends,2,15
Wolpertinger,Minion,Earth,0,Elite,Arthurian Legends,0,0
Wormelow Tump,Site,Earth,9,Unique,Arthurian Legends,1,8
Wraetannis Titan,Minion,Earth,5,Elite,Alpha,2,3
Wrath of the Sea,Magic,Water,2,Elite,Alpha,1,2
Wreathed in Righteousness,Magic,Fire,0,Exceptional,Gothic,0,0
Wuthering Heights,Site,Air,79,Elite,Gothic,2,37
Wyvern,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Xeraphine Konrul,Minion,"Fire, Water",0,Unique,Dragonlord,0,0
Year of the Blaze,Aura,Fire,1,Unique,Arthurian Legends,1,1
Yellow Knight,Minion,"Earth, Fire",0,Exceptional,Arthurian Legends,0,0
Yog-Sothoth,Minion,Water,1,Unique,Gothic,1,1
Yokai Kappas,Minion,Water,0,Elite,Alpha,0,0
Young Master Damion,Minion,Air,3,Unique,Gothic,1,3
Yourke Crossbowmen,Minion,Earth,0,Exceptional,Alpha,0,0
Zap!,Magic,Air,1,Ordinary,Gothic,1,1
Zephyranne Airship,Minion,Air,2,Elite,Alpha,2,1
Zeppelin of Zealots,Minion,Fire,1,Exceptional,Gothic,1,1
Zombie Bruiser,Minion,Earth,6,Exceptional,Gothic,3,2
Zombie Horde,Minion,Earth,0,Ordinary,Gothic,0,0
Älvalinne Dryads,Minion,Earth,0,Ordinary,Alpha,0,0
